,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4689,CN Tower,43.6425637,-79.38708718320467,Y Yoga,43.638533613620204,-79.38915754933562,Yoga Studio
4690,CN Tower,43.6425637,-79.38708718320467,Steam Whistle's Biergarten,43.64066595472727,-79.38585895302366,Restaurant
4691,CN Tower,43.6425637,-79.38708718320467,Superclub,43.63976132108351,-79.39114334001921,Gym
4692,CN Tower,43.6425637,-79.38708718320467,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
4693,CN Tower,43.6425637,-79.38708718320467,Le Germain Hotel Toronto Mercer,43.64575555057125,-79.39090442494489,Hotel
4694,CN Tower,43.6425637,-79.38708718320467,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
4695,CN Tower,43.6425637,-79.38708718320467,Starbucks,43.645594,-79.386063,Coffee Shop
4696,CN Tower,43.6425637,-79.38708718320467,Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775,Italian Restaurant
4697,CN Tower,43.6425637,-79.38708718320467,Tim Hortons,43.6387246,-79.3863403,Coffee Shop
4698,CN Tower,43.6425637,-79.38708718320467,Residence Inn Toronto Downtown/Entertainment District,43.64475176176148,-79.39072743058205,Hotel
4699,CN Tower,43.6425637,-79.38708718320467,TELUS,43.64331243103257,-79.38099939294844,IT Services
4700,CN Tower,43.6425637,-79.38708718320467,Kellys Landing,43.645081624120245,-79.38304962483915,Restaurant
4701,CN Tower,43.6425637,-79.38708718320467,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
4702,CN Tower,43.6425637,-79.38708718320467,Harbourfront Wavedecks,43.6389104293985,-79.38485064893273,Scenic Lookout
4703,CN Tower,43.6425637,-79.38708718320467,Radisson Admiral Hotel Toronto-Harbourfront,43.63876484495362,-79.38587089636458,Hotel
4704,CN Tower,43.6425637,-79.38708718320467,Subway,43.6397080530486,-79.38344130418051,Sandwich Place
4705,CN Tower,43.6425637,-79.38708718320467,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
4706,CN Tower,43.6425637,-79.38708718320467,Indian Roti House,43.63906038875002,-79.38542224544638,Indian Restaurant
4707,CN Tower,43.6425637,-79.38708718320467,SoHo Metropolitan Hotel,43.644633,-79.392145,Hotel
4708,CN Tower,43.6425637,-79.38708718320467,Rabba Fine Foods,43.63906132458212,-79.38530912453628,Convenience Store
4709,CN Tower,43.6425637,-79.38708718320467,Dairy Queen / Orange Julius,43.64054795206896,-79.39210676037419,Ice Cream Shop
4710,CN Tower,43.6425637,-79.38708718320467,sen5e,43.644617,-79.391738,Bistro
4711,CN Tower,43.6425637,-79.38708718320467,Cora's,43.644506463946584,-79.39179057484822,Breakfast Spot
4712,CN Tower,43.6425637,-79.38708718320467,The Beer Store,43.638502,-79.3890935,Beer Store
4713,CN Tower,43.6425637,-79.38708718320467,Pizzaiolo,43.63911334934392,-79.38726583483393,Pizza Place
4714,CN Tower,43.6425637,-79.38708718320467,Harbourview Estates Superclub,43.63998664300734,-79.39143731734913,Gym
4715,CN Tower,43.6425637,-79.38708718320467,Starbucks,43.638837475031316,-79.38518649083973,Coffee Shop
4716,CN Tower,43.6425637,-79.38708718320467,Spice Thai,43.63940652819094,-79.38445898645135,Thai Restaurant
4717,CN Tower,43.6425637,-79.38708718320467,Tim Hortons,43.6434406,-79.3918094,Coffee Shop
4718,CN Tower,43.6425637,-79.38708718320467,Pizza Rustica Restaurant & Bar,43.64491920354413,-79.3918436177755,Pizza Place
4719,CN Tower,43.6425637,-79.38708718320467,St. Louis Bar & Grill,43.64040551871199,-79.39056954690898,Bar
4720,CN Tower,43.6425637,-79.38708718320467,Pizza Nova,43.64327168873745,-79.39183585267101,Pizza Place
4721,CN Tower,43.6425637,-79.38708718320467,Shoeless Joe's,43.639022173178894,-79.38596252322581,Sports Bar
4722,CN Tower,43.6425637,-79.38708718320467,"Founder's Club, Rogers Centre",43.64013884221509,-79.39014531168317,Baseball Stadium
4723,CN Tower,43.6425637,-79.38708718320467,Mr. Greek Express,43.640447,-79.390876,Greek Restaurant
4724,CN Tower,43.6425637,-79.38708718320467,Vineyards,43.639415,-79.383284,Wine Shop
4725,CN Tower,43.6425637,-79.38708718320467,Brigantine Room,43.639165491223785,-79.38340097665787,Concert Hall
4726,CN Tower,43.6425637,-79.38708718320467,Wahlburgers,43.64514798543014,-79.39192788468328,Burger Joint
4727, King and Spadina,43.644071,-79.4019476,Forno Cultura,43.6442960851905,-79.40071458712073,Bakery
4728, King and Spadina,43.644071,-79.4019476,Bar Buca,43.643918,-79.399742,Italian Restaurant
4729, King and Spadina,43.644071,-79.4019476,Gusto 101,43.644988223402216,-79.4002697924689,Italian Restaurant
4730, King and Spadina,43.644071,-79.4019476,Jimmy's Coffee,43.64525755897644,-79.40030851573793,Coffee Shop
4731, King and Spadina,43.644071,-79.4019476,Campechano,43.645828,-79.400887,Taco Place
4732, King and Spadina,43.644071,-79.4019476,Moksha Yoga Downtown,43.64235253746307,-79.40318498512346,Yoga Studio
4733, King and Spadina,43.644071,-79.4019476,Victoria Memorial Park,43.642784910591,-79.39959028140169,Park
4734, King and Spadina,43.644071,-79.4019476,Porchetta & Co,43.64466404008139,-79.39881259826922,Sandwich Place
4735, King and Spadina,43.644071,-79.4019476,WVRST,43.644217858825165,-79.40075777306231,Beer Bar
4736, King and Spadina,43.644071,-79.4019476,Chubby's Jamaican Kitchen,43.64538105237477,-79.40057666669544,Caribbean Restaurant
4737, King and Spadina,43.644071,-79.4019476,Body Blitz Spa West,43.64597633141546,-79.39983376298972,Spa
4738, King and Spadina,43.644071,-79.4019476,GoodLife Fitness Toronto Richmond and Bathurst,43.646365,-79.402312,Gym
4739, King and Spadina,43.644071,-79.4019476,Lee,43.64437490992841,-79.40042526918113,Asian Restaurant
4740, King and Spadina,43.644071,-79.4019476,Wilbur Mexicana,43.644810149647334,-79.3986441942716,Mexican Restaurant
4741, King and Spadina,43.644071,-79.4019476,The Keg Steakhouse + Bar - King West,43.64477859109389,-79.3992247945535,Restaurant
4742, King and Spadina,43.644071,-79.4019476,Pizzeria Libretto,43.64444907678619,-79.39875856774019,Italian Restaurant
4743, King and Spadina,43.644071,-79.4019476,Pure + Simple,43.643482511845754,-79.40466036245628,Spa
4744, King and Spadina,43.644071,-79.4019476,Beast Restaurant,43.644081809663504,-79.40557852731638,American Restaurant
4745, King and Spadina,43.644071,-79.4019476,Starbucks,43.64419042048389,-79.4013171885997,Coffee Shop
4746, King and Spadina,43.644071,-79.4019476,Thor Espresso Bar,43.641997678128135,-79.4017593502488,Café
4747, King and Spadina,43.644071,-79.4019476,Pita Choice,43.643474439876414,-79.4047878851775,Sandwich Place
4748, King and Spadina,43.644071,-79.4019476,Fahrenheit Coffee,43.64703669923361,-79.40087579760974,Coffee Shop
4749, King and Spadina,43.644071,-79.4019476,COPS,43.645739,-79.398906,Donut Shop
4750, King and Spadina,43.644071,-79.4019476,Jacobs & Co.,43.645339258306436,-79.39801966333317,Steakhouse
4751, King and Spadina,43.644071,-79.4019476,Simit & Chai Co.,43.643111493429075,-79.40667415852465,Bakery
4752, King and Spadina,43.644071,-79.4019476,Outer Layer,43.64762126599825,-79.4014203057623,Gift Shop
4753, King and Spadina,43.644071,-79.4019476,Ritual Hair.Skin.Beauty,43.64311243229154,-79.40670309067006,Salon / Barbershop
4754, King and Spadina,43.644071,-79.4019476,Rodney's Oyster House,43.64497466422575,-79.3965870935842,Seafood Restaurant
4755, King and Spadina,43.644071,-79.4019476,Locals Only,43.6444090020255,-79.4002746326722,Bar
4756, King and Spadina,43.644071,-79.4019476,416 Snack Bar,43.64751101216232,-79.40401784574094,Speakeasy
4757, King and Spadina,43.644071,-79.4019476,Stackt,43.64081463026373,-79.40154744514722,Market
4758, King and Spadina,43.644071,-79.4019476,Pat's Homestyle Jamaican Restaurant,43.64738643913458,-79.40321008296453,Caribbean Restaurant
4759, King and Spadina,43.644071,-79.4019476,Mira,43.644321001956754,-79.3963609253724,Peruvian Restaurant
4760, King and Spadina,43.644071,-79.4019476,Northern Maverick Brewing Co.,43.64496072902533,-79.40300847066328,Brewery
4761, King and Spadina,43.644071,-79.4019476,Patria,43.64538397168574,-79.39647822311908,Spanish Restaurant
4762, King and Spadina,43.644071,-79.4019476,Core Studio Yoga & Pilates,43.647919673434195,-79.40019574557343,Yoga Studio
4763, King and Spadina,43.644071,-79.4019476,Le Sélect Bistro,43.64369893662352,-79.39666668117388,French Restaurant
4764, King and Spadina,43.644071,-79.4019476,Belfast Love,43.64489705051509,-79.39852206237966,Irish Pub
4765, King and Spadina,43.644071,-79.4019476,CB2,43.64707,-79.40368,Furniture / Home Store
4766, King and Spadina,43.644071,-79.4019476,La Palette,43.64782019405015,-79.40095745762193,French Restaurant
4767, King and Spadina,43.644071,-79.4019476,Impact Kitchen,43.646312775306725,-79.39804162892614,Café
4768, King and Spadina,43.644071,-79.4019476,Fuel Training Club,43.646823,-79.397917,Gym
4769, King and Spadina,43.644071,-79.4019476,Drom Taberna,43.648134029847476,-79.39967466122691,Bar
4770, King and Spadina,43.644071,-79.4019476,Belgian Moon Brewery,43.640516,-79.403327,Brewery
4771, King and Spadina,43.644071,-79.4019476,Neat,43.64689475245108,-79.40568791122043,Furniture / Home Store
4772, King and Spadina,43.644071,-79.4019476,Baro,43.64490571045275,-79.39712312128809,Latin American Restaurant
4773, King and Spadina,43.644071,-79.4019476,Old York Bar & Grill,43.64193487151105,-79.40641941847252,Burger Joint
4774, King and Spadina,43.644071,-79.4019476,Toy Terminal,43.646387074739025,-79.40343286540593,Toy / Game Store
4775, King and Spadina,43.644071,-79.4019476,Cibo Wine Bar King Street,43.645072843017346,-79.39736026534278,Italian Restaurant
4776, King and Spadina,43.644071,-79.4019476,North of Brooklyn Pizzeria,43.646945,-79.406561,Pizza Place
4777, King and Spadina,43.644071,-79.4019476,Frank & Oak,43.646578679273,-79.4066551656789,Clothing Store
4778, King and Spadina,43.644071,-79.4019476,Fuzz Wax Bar,43.64688709555513,-79.40559352894677,Spa
4779, King and Spadina,43.644071,-79.4019476,Coco Rice,43.6437916322359,-79.4029131690026,Thai Restaurant
4780, King and Spadina,43.644071,-79.4019476,Wine Rack,43.643473504225376,-79.40483055184706,Wine Shop
4781, King and Spadina,43.644071,-79.4019476,Barreworks,43.64732263896442,-79.40296435435697,Gym / Fitness Center
4782, King and Spadina,43.644071,-79.4019476,Weslodge Bar & Grill,43.6453065184333,-79.3960470297306,Restaurant
4783, King and Spadina,43.644071,-79.4019476,Mean Bao,43.64683531264126,-79.40377448223981,Asian Restaurant
4784, King and Spadina,43.644071,-79.4019476,Urban Barn,43.647026547993306,-79.40488607032316,Furniture / Home Store
4785, King and Spadina,43.644071,-79.4019476,Duke's Cycle,43.64731422015173,-79.40297539263594,Bike Shop
4786, King and Spadina,43.644071,-79.4019476,Cherry Cola's Rock N Rolla Cabaret & Lounge,43.64785574097798,-79.40431991031986,Rock Club
4787, King and Spadina,43.644071,-79.4019476,Ramen Misoya,43.64677773105476,-79.40625175879019,Ramen Restaurant
4788, King and Spadina,43.644071,-79.4019476,Studio Lagree,43.64317961195245,-79.40662557107323,Gym / Fitness Center
4789, King and Spadina,43.644071,-79.4019476,Raku,43.64813897879459,-79.39949180336755,Udon Restaurant
4790, King and Spadina,43.644071,-79.4019476,Fashionably Yours,43.64682741714866,-79.40582600987771,Boutique
4791, King and Spadina,43.644071,-79.4019476,Nugateau,43.646768455416534,-79.40615058769924,Dessert Shop
4792, King and Spadina,43.644071,-79.4019476,Jimmy's Coffee,43.64660323797578,-79.4067108433949,Coffee Shop
4793, King and Spadina,43.644071,-79.4019476,Jacob & Sebastian,43.646923516450684,-79.40551829561626,Cosmetics Shop
4794, King and Spadina,43.644071,-79.4019476,Virgin Mobile Canada,43.64361657570806,-79.40417282586498,Electronics Store
4795, King and Spadina,43.644071,-79.4019476,St. Andrews Playground / Dog Park,43.64738759338116,-79.39875217247466,Park
4796, King and Spadina,43.644071,-79.4019476,Falafel Queen,43.64726500415771,-79.40353063330775,Middle Eastern Restaurant
4797, King and Spadina,43.644071,-79.4019476,Morba,43.64707942772689,-79.4045901311705,Furniture / Home Store
4798, King and Spadina,43.644071,-79.4019476,Leigh and Harlow West Queen West,43.64686846848617,-79.40585211800501,Boutique
4799, King and Spadina,43.644071,-79.4019476,Ovest,43.64318701242919,-79.40656718662436,Restaurant
4800, King and Spadina,43.644071,-79.4019476,Brass Vixens,43.646699303830935,-79.40620677044764,Gym / Fitness Center
4801, King and Spadina,43.644071,-79.4019476,Edulis,43.6420106704734,-79.40649774456969,Mediterranean Restaurant
4802, King and Spadina,43.644071,-79.4019476,Rickshaw Bar,43.64697319946568,-79.40494578844631,Asian Restaurant
4803, King and Spadina,43.644071,-79.4019476,Smoke's Poutinerie,43.64727215219216,-79.40365549217009,Poutine Place
4804, King and Spadina,43.644071,-79.4019476,Bamboo Buddha,43.643435636313086,-79.40500936427628,Asian Restaurant
4805, King and Spadina,43.644071,-79.4019476,Ichiban Sushi,43.64344232331558,-79.40505895678679,Japanese Restaurant
4806, King and Spadina,43.644071,-79.4019476,Downward Dog Yoga Centre,43.646351126953284,-79.406601395934,Yoga Studio
4807, King and Spadina,43.644071,-79.4019476,Oak + Fort,43.64661955801451,-79.40701973000355,Boutique
4808, King and Spadina,43.644071,-79.4019476,Shoppers Drug Mart,43.643029,-79.406131,Pharmacy
4809, King and Spadina,43.644071,-79.4019476,Football Factory,43.646498557272324,-79.403637063943,Sports Bar
4810, King and Spadina,43.644071,-79.4019476,Street Shak Restaurant,43.64688287054801,-79.40645456314087,Caribbean Restaurant
4811, King and Spadina,43.644071,-79.4019476,Subway,43.64403585089436,-79.4034259214958,Sandwich Place
4812, King and Spadina,43.644071,-79.4019476,Romni Wools,43.64663948449572,-79.40678211465251,Arts & Crafts Store
4813, King and Spadina,43.644071,-79.4019476,Lot St.,43.64695219873741,-79.40499063674311,Gastropub
4814, King and Spadina,43.644071,-79.4019476,Design Republic,43.64726092178916,-79.4034777390383,Furniture / Home Store
4815, King and Spadina,43.644071,-79.4019476,Tota Lounge,43.6470835983738,-79.40419669583711,Lounge
4816, King and Spadina,43.644071,-79.4019476,Rehearsal Factory,43.646248691391285,-79.40520654036577,Music Venue
4817, King and Spadina,43.644071,-79.4019476,Wild Wing,43.643787909264624,-79.40301714652031,Wings Joint
4818, King and Spadina,43.644071,-79.4019476,Tim Hortons,43.646954682551005,-79.40438389778137,Coffee Shop
4819, King and Spadina,43.644071,-79.4019476,Tim Hortons,43.6437351,-79.4042327,Coffee Shop
4820, King and Spadina,43.644071,-79.4019476,Loka,43.64694719808836,-79.4054575798441,Restaurant
4821, King and Spadina,43.644071,-79.4019476,Starbucks,43.647366,-79.403725,Coffee Shop
4822, King and Spadina,43.644071,-79.4019476,Wine Rack,43.647393887225306,-79.40321065001106,Wine Shop
4823, King and Spadina,43.644071,-79.4019476,Luce,43.643084145343565,-79.40674130189838,Restaurant
4824, King and Spadina,43.644071,-79.4019476,A&W,43.6468158914399,-79.40654505893846,Fast Food Restaurant
4825, King and Spadina,43.644071,-79.4019476,La Hacienda,43.646821176412224,-79.40612701129906,Breakfast Spot
4826, King and Spadina,43.644071,-79.4019476,Front Street Animal Hospital,43.64093240766659,-79.3990374351499,Veterinarian
4827, Harbourfront West,43.6400801,-79.3801495,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
4828, Harbourfront West,43.6400801,-79.3801495,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
4829, Harbourfront West,43.6400801,-79.3801495,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
4830, Harbourfront West,43.6400801,-79.3801495,BeaverTails,43.639736,-79.380068,Dessert Shop
4831, Harbourfront West,43.6400801,-79.3801495,Miku,43.64137436,-79.37753063,Japanese Restaurant
4832, Harbourfront West,43.6400801,-79.3801495,Pearl Harbourfront,43.63815654013541,-79.38068763743328,Chinese Restaurant
4833, Harbourfront West,43.6400801,-79.3801495,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink
4834, Harbourfront West,43.6400801,-79.3801495,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
4835, Harbourfront West,43.6400801,-79.3801495,Ontario Square,43.63937829745867,-79.38209598496967,Plaza
4836, Harbourfront West,43.6400801,-79.3801495,Fleck Dance Theater,43.638300366812686,-79.3804699399247,Dance Studio
4837, Harbourfront West,43.6400801,-79.3801495,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery
4838, Harbourfront West,43.6400801,-79.3801495,Boxcar Social,43.63831906511549,-79.38246311921247,Café
4839, Harbourfront West,43.6400801,-79.3801495,Sharetea,43.640175967763966,-79.37960567018246,Bubble Tea Shop
4840, Harbourfront West,43.6400801,-79.3801495,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
4841, Harbourfront West,43.6400801,-79.3801495,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
4842, Harbourfront West,43.6400801,-79.3801495,iQ Food Co,43.642851,-79.382081,Salad Place
4843, Harbourfront West,43.6400801,-79.3801495,Joe Bird,43.6382035241723,-79.38035466343936,Fried Chicken Joint
4844, Harbourfront West,43.6400801,-79.3801495,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
4845, Harbourfront West,43.6400801,-79.3801495,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
4846, Harbourfront West,43.6400801,-79.3801495,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
4847, Harbourfront West,43.6400801,-79.3801495,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
4848, Harbourfront West,43.6400801,-79.3801495,Evviva Restaurant,43.64157991761808,-79.38345644030795,Deli / Bodega
4849, Harbourfront West,43.6400801,-79.3801495,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
4850, Harbourfront West,43.6400801,-79.3801495,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
4851, Harbourfront West,43.6400801,-79.3801495,Labatt Breweries of Canada,43.63828189167837,-79.38037771487727,Brewery
4852, Harbourfront West,43.6400801,-79.3801495,Lick It Gelato,43.63925633222479,-79.38464951914256,Ice Cream Shop
4853, Harbourfront West,43.6400801,-79.3801495,e11even,43.64242558687748,-79.38144094115985,New American Restaurant
4854, Harbourfront West,43.6400801,-79.3801495,Pie Bar,43.63817355603517,-79.38054644461133,Pizza Place
4855, Harbourfront West,43.6400801,-79.3801495,TELUS,43.64331243103257,-79.38099939294844,IT Services
4856, Harbourfront West,43.6400801,-79.3801495,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
4857, Harbourfront West,43.6400801,-79.3801495,RS - Real Sports,43.64255846521551,-79.37996506690979,Sports Bar
4858, Harbourfront West,43.6400801,-79.3801495,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
4859, Harbourfront West,43.6400801,-79.3801495,Aroma Espresso Bar,43.6423209103846,-79.38374932648954,Café
4860, Harbourfront West,43.6400801,-79.3801495,Enwave Theatre,43.63863608843057,-79.38229942602973,Theater
4861, Harbourfront West,43.6400801,-79.3801495,Lavazza Espression,43.63953746292591,-79.38176322686563,Coffee Shop
4862, Harbourfront West,43.6400801,-79.3801495,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck
4863, Harbourfront West,43.6400801,-79.3801495,Kupfert & Kim,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant
4864, Harbourfront West,43.6400801,-79.3801495,Booster Juice,43.64322536,-79.3812383,Juice Bar
4865, Harbourfront West,43.6400801,-79.3801495,Subway,43.6397080530486,-79.38344130418051,Sandwich Place
4866, Harbourfront West,43.6400801,-79.3801495,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant
4867, Harbourfront West,43.6400801,-79.3801495,Amsterdam Brewhouse,43.63812210550607,-79.38480300808894,Brewery
4868, Harbourfront West,43.6400801,-79.3801495,Aroma Espresso Bar,43.64074017304165,-79.37847790115718,Coffee Shop
4869, Harbourfront West,43.6400801,-79.3801495,Starbucks,43.639954,-79.382025,Coffee Shop
4870, Harbourfront West,43.6400801,-79.3801495,Corks Beer & Wine Bar,43.64249338656422,-79.38154042927468,Bar
4871, Harbourfront West,43.6400801,-79.3801495,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
4872, Harbourfront West,43.6400801,-79.3801495,Harbourfront Wavedecks,43.6389104293985,-79.38485064893273,Scenic Lookout
4873, Harbourfront West,43.6400801,-79.3801495,SOCO Kitchen+Bar,43.64303873929366,-79.38380850724118,Bistro
4874, Harbourfront West,43.6400801,-79.3801495,World Café at Harbourfront Centre,43.63834730048568,-79.383045755058,Café
4875, Harbourfront West,43.6400801,-79.3801495,Toronto Railway Heritage Centre,43.64130010529897,-79.38588431405732,History Museum
4876, Harbourfront West,43.6400801,-79.3801495,Alexandro's World Famous Gyros,43.6416627086796,-79.3752137736969,Greek Restaurant
4877, Harbourfront West,43.6400801,-79.3801495,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
4878, Harbourfront West,43.6400801,-79.3801495,Popeyes Louisiana Kitchen,43.639864,-79.381136,Fried Chicken Joint
4879, Harbourfront West,43.6400801,-79.3801495,Radisson Admiral Hotel Toronto-Harbourfront,43.63876484495362,-79.38587089636458,Hotel
4880, Harbourfront West,43.6400801,-79.3801495,Dollarama,43.641765,-79.379589,Discount Store
4881, Harbourfront West,43.6400801,-79.3801495,Redpath Stage,43.63876358449261,-79.38331731184844,Music Venue
4882, Harbourfront West,43.6400801,-79.3801495,Steam Whistle's Biergarten,43.64066595472727,-79.38585895302366,Restaurant
4883, Harbourfront West,43.6400801,-79.3801495,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
4884, Harbourfront West,43.6400801,-79.3801495,Queen's Quay Terminal,43.63831769002353,-79.38041263300326,Office
4885, Harbourfront West,43.6400801,-79.3801495,Sushi Shop,43.643485,-79.38096,Restaurant
4886, Harbourfront West,43.6400801,-79.3801495,WestJet Stage,43.63802210524934,-79.38353594515505,Music Venue
4887, Harbourfront West,43.6400801,-79.3801495,The Chartroom Bar & Lounge,43.640485908474695,-79.37604353917551,Hotel Bar
4888, Harbourfront West,43.6400801,-79.3801495,Starbucks,43.64099011203675,-79.37626361846924,Coffee Shop
4889, Harbourfront West,43.6400801,-79.3801495,Iron Rose Tea Gallery,43.6400591104487,-79.38315167425998,Tea Room
4890, Harbourfront West,43.6400801,-79.3801495,Buster's Sea Cove,43.642636994917666,-79.38337001427526,Seafood Restaurant
4891, Harbourfront West,43.6400801,-79.3801495,Panago,43.64251764051932,-79.38359138522554,Pizza Place
4892, Harbourfront West,43.6400801,-79.3801495,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
4893, Harbourfront West,43.6400801,-79.3801495,Winners,43.64206291678669,-79.37900143460836,Department Store
4894, Harbourfront West,43.6400801,-79.3801495,Indian Roti House,43.63906038875002,-79.38542224544638,Indian Restaurant
4895, Harbourfront West,43.6400801,-79.3801495,Starbucks,43.64309,-79.383071,Coffee Shop
4896, Harbourfront West,43.6400801,-79.3801495,Rabba Fine Foods,43.63906132458212,-79.38530912453628,Convenience Store
4897, Harbourfront West,43.6400801,-79.3801495,Tim Hortons,43.63882773618699,-79.38037276268005,Coffee Shop
4898, Harbourfront West,43.6400801,-79.3801495,RBC Royal Bank,43.6408925738686,-79.37841340899467,Bank
4899, Harbourfront West,43.6400801,-79.3801495,Piazza Manna,43.641460067165184,-79.37771914472566,Italian Restaurant
4900, Harbourfront West,43.6400801,-79.3801495,McCafé,43.644490691919735,-79.38110912246584,Café
4901, Harbourfront West,43.6400801,-79.3801495,Starbucks,43.64265659071355,-79.3833577475679,Coffee Shop
4902, Harbourfront West,43.6400801,-79.3801495,Starbucks,43.6425033268289,-79.37524568288464,Coffee Shop
4903, Harbourfront West,43.6400801,-79.3801495,The Goodman Pub & Kitchen,43.638300916387905,-79.38000753984343,Restaurant
4904, Harbourfront West,43.6400801,-79.3801495,A&W,43.64136651819956,-79.37794165160912,Fast Food Restaurant
4905, Harbourfront West,43.6400801,-79.3801495,Subway,43.64105847366237,-79.37858572023777,Sandwich Place
4906, Harbourfront West,43.6400801,-79.3801495,Toronto Railway Museum,43.64074506722835,-79.38598104134535,History Museum
4907, Harbourfront West,43.6400801,-79.3801495,TD Canada Trust,43.64219452552069,-79.38084349036222,Bank
4908, Harbourfront West,43.6400801,-79.3801495,Miller Tavern,43.64239153286039,-79.37751186704443,Steakhouse
4909, Harbourfront West,43.6400801,-79.3801495,The Fox,43.64274569998873,-79.37781591487587,Pub
4910, Harbourfront West,43.6400801,-79.3801495,SportChek,43.642814842317044,-79.38040776035005,Sporting Goods Shop
4911, Harbourfront West,43.6400801,-79.3801495,Aria Ristorante,43.64329880302282,-79.38103414760897,Italian Restaurant
4912, Harbourfront West,43.6400801,-79.3801495,Szechuan Express,43.64134582504235,-79.37796013792254,Chinese Restaurant
4913, Harbourfront West,43.6400801,-79.3801495,Thai Express,43.64309,-79.383071,Restaurant
4914, Harbourfront West,43.6400801,-79.3801495,Starbucks,43.64248403759282,-79.38137332505133,Coffee Shop
4915, Harbourfront West,43.6400801,-79.3801495,Sobeys Urban Fresh Queens Quay,43.638769,-79.380756,Grocery Store
4916, Harbourfront West,43.6400801,-79.3801495,Starbucks,43.641082,-79.378719,Coffee Shop
4917, Harbourfront West,43.6400801,-79.3801495,Tim Hortons,43.641340039994496,-79.37799204978754,Coffee Shop
4918, Harbourfront West,43.6400801,-79.3801495,WestinWORKOUT Gym,43.64054365805462,-79.37594834079205,Gym
4919, Harbourfront West,43.6400801,-79.3801495,Pinnacle Centre Fitness Centre & Pool,43.64308539252521,-79.37718577191337,Gym Pool
4920, Harbourfront West,43.6400801,-79.3801495,Lucky Clover Sports Pub,43.641136939105614,-79.38335124348639,Sports Bar
4921, Harbourfront West,43.6400801,-79.3801495,Cocoberry Cafe,43.64071911609628,-79.3789023221464,Café
4922, Harbourfront West,43.6400801,-79.3801495,Second Cup,43.64294114122368,-79.37763943589252,Coffee Shop
4923, Harbourfront West,43.6400801,-79.3801495,Waterclub Gym & Pool,43.64002310860782,-79.38177707646237,Gym
4924, Harbourfront West,43.6400801,-79.3801495,Tim Hortons,43.641663,-79.377538,Coffee Shop
4925, Harbourfront West,43.6400801,-79.3801495,CHAR No5.,43.642834958614266,-79.38400905346897,Whisky Bar
4926, Harbourfront West,43.6400801,-79.3801495,Pizza Pizza,43.63969347230513,-79.38179969787598,Pizza Place
4927, Bathurst Quay,43.6357905,-79.398329,Starbucks,43.636679,-79.400321,Coffee Shop
4928, Bathurst Quay,43.6357905,-79.398329,touti gelati and café,43.636922845146216,-79.39659966196908,Café
4929, Bathurst Quay,43.6357905,-79.398329,Toronto Music Garden,43.636901770652464,-79.39393331122407,Garden
4930, Bathurst Quay,43.6357905,-79.398329,Little Norway Park,43.634871416753256,-79.39847430789386,Park
4931, Bathurst Quay,43.6357905,-79.398329,Sansotei Ramen,43.63917614914748,-79.39818352488898,Ramen Restaurant
4932, Bathurst Quay,43.6357905,-79.398329,Ireland Park,43.63482518211738,-79.39560104255165,Sculpture Garden
4933, Bathurst Quay,43.6357905,-79.398329,Toronto Harbour,43.63304549594827,-79.39648421332333,Harbor / Marina
4934, Bathurst Quay,43.6357905,-79.398329,Roywoods,43.63909873327465,-79.3984489696356,Caribbean Restaurant
4935, Bathurst Quay,43.6357905,-79.398329,Tim Hortons,43.63744078539766,-79.40031096339226,Coffee Shop
