,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
744,Northwest,43.6465466,-79.41952629999999,Bellwoods Brewery Bottle Shop,43.64712,-79.420044,Beer Store
745,Northwest,43.6465466,-79.41952629999999,Gift Shop,43.64614871682715,-79.41948131634449,Cocktail Bar
746,Northwest,43.6465466,-79.41952629999999,Lower Ossington Theatre,43.64638945106542,-79.4197810126815,Theater
747,Northwest,43.6465466,-79.41952629999999,Pho Rua Vang (Golden Turtle),43.64689319654605,-79.41977781583955,Vietnamese Restaurant
748,Northwest,43.6465466,-79.41952629999999,Té,43.6457982128694,-79.41950829388077,Bistro
749,Northwest,43.6465466,-79.41952629999999,Venezia Bakery,43.6468112760052,-79.41980345671674,Bakery
750,Northwest,43.6465466,-79.41952629999999,Crywolf,43.64620715620378,-79.41958280659624,Boutique
751,Northwest,43.6465466,-79.41952629999999,Soos,43.64625487651962,-79.4196494517963,Malay Restaurant
752,Northwest,43.6465466,-79.41952629999999,Tanto,43.645702812364746,-79.41969394683838,Argentinian Restaurant
753,Northwest,43.6465466,-79.41952629999999,Böehmer,43.64629266324354,-79.41948952292074,New American Restaurant
754,Northwest,43.6465466,-79.41952629999999,Peace Collective,43.64710896042073,-79.41986423045904,Boutique
755,Northwest,43.6465466,-79.41952629999999,Pilot Coffee Roasters,43.646609556865684,-79.41960592835666,Coffee Shop
756,Northwest,43.6465466,-79.41952629999999,Baby Hueys,43.646734,-79.419764,Bar
757,Northwest,43.6465466,-79.41952629999999,Victoire,43.64708709716797,-79.4198226928711,Boutique
758, Cabbagetown,43.6644734,-79.36698609999999,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
759, Cabbagetown,43.6644734,-79.36698609999999,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
760, Cabbagetown,43.6644734,-79.36698609999999,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
761, Cabbagetown,43.6644734,-79.36698609999999,Shoppers Drug Mart,43.663998,-79.36783,Pharmacy
762,First Canadian Place,43.648768100000005,-79.38169179283025,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
763,First Canadian Place,43.648768100000005,-79.38169179283025,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
764,First Canadian Place,43.648768100000005,-79.38169179283025,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
765,First Canadian Place,43.648768100000005,-79.38169179283025,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
766,First Canadian Place,43.648768100000005,-79.38169179283025,Maman,43.64830873804684,-79.38225333898805,Café
767,First Canadian Place,43.648768100000005,-79.38169179283025,King Taps,43.648475974183,-79.38205778358744,Gastropub
768,First Canadian Place,43.648768100000005,-79.38169179283025,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
769,First Canadian Place,43.648768100000005,-79.38169179283025,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
770,First Canadian Place,43.648768100000005,-79.38169179283025,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
771,First Canadian Place,43.648768100000005,-79.38169179283025,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
772,First Canadian Place,43.648768100000005,-79.38169179283025,First Canadian Place,43.64848212292913,-79.38244342803955,Building
773,First Canadian Place,43.648768100000005,-79.38169179283025,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
774,First Canadian Place,43.648768100000005,-79.38169179283025,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
775,First Canadian Place,43.648768100000005,-79.38169179283025,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
776,First Canadian Place,43.648768100000005,-79.38169179283025,Prairie Girl Bakery,43.64833236397115,-79.38230492443054,Cupcake Shop
777,First Canadian Place,43.648768100000005,-79.38169179283025,TD Canada Trust,43.6482334,-79.3809483,Bank
778, Underground city,43.7701454,-79.3748625,Taro's Fish,43.76996164341515,-79.37465906198047,Fish Market
779, Underground city,43.7701454,-79.3748625,Mountain Equipment Co-op,43.76987684570399,-79.37511694519891,Outdoor Supply Store
780, Underground city,43.7701454,-79.3748625,Shatter Abbas,43.769997628351945,-79.37443439177133,Persian Restaurant
781, Underground city,43.7701454,-79.3748625,MEC,43.76989364818691,-79.37516454175586,Sporting Goods Shop
782, Underground city,43.7701454,-79.3748625,Sunshine Spot,43.770162103240736,-79.37477798821956,Breakfast Spot
783, Underground city,43.7701454,-79.3748625,Subway,43.7701119,-79.3745923,Sandwich Place
784, Underground city,43.7701454,-79.3748625,Pizza Pizza,43.76977203092848,-79.37554445505702,Pizza Place
785, Underground city,43.7701454,-79.3748625,Pet Valu,43.769561847733755,-79.37562452768624,Pet Store
786,The Kingsway,43.6473811,-79.51133279999999,Sempre Pizza Pasta,43.647176739342015,-79.51248511978591,Pizza Place
787,The Kingsway,43.6473811,-79.51133279999999,The Kingsway Theatre,43.647163758673194,-79.51223242079968,Indie Movie Theater
788,The Kingsway,43.6473811,-79.51133279999999,Merlot,43.647685147998615,-79.51040103221865,French Restaurant
789,The Kingsway,43.6473811,-79.51133279999999,La Veranda Osteria,43.64763812741427,-79.5114418356262,Italian Restaurant
790,The Kingsway,43.6473811,-79.51133279999999,Shoppers Drug Mart,43.647623,-79.51086,Pharmacy
791,The Kingsway,43.6473811,-79.51133279999999,Second Cup,43.647737830740084,-79.51077342607482,Café
792,The Kingsway,43.6473811,-79.51133279999999,Just Greek,43.64767648165556,-79.51053321211081,Greek Restaurant
793,The Kingsway,43.6473811,-79.51133279999999,Rogers,43.64708,-79.51155,Mobile Phone Shop
794,The Kingsway,43.6473811,-79.51133279999999,Royal York Subway Station Kiss and Ride,43.647764795418645,-79.51134632243466,Metro Station
795,The Kingsway,43.6473811,-79.51133279999999,TTC Bus #76 - Royal York South,43.64799300712666,-79.51134725854226,Bus Line
796,The Kingsway,43.6473811,-79.51133279999999,Royal York Subway Station,43.648119362241424,-79.51138052162548,Metro Station
797, Montgomery Road,43.6490313,-79.5188556,Central Tennis Club,43.64882,-79.519242,Tennis Court
798, Montgomery Road,43.6490313,-79.5188556,Memorial Pool,43.64837386430984,-79.51953789570946,Gym / Fitness Center
799, Old Mill North,43.649826000000004,-79.49433379999999,Bloor-danforth Subway Shuttle Westbound,43.64999087736369,-79.49540362624315,Bus Line
800, Old Mill North,43.649826000000004,-79.49433379999999,Old Mill Subway Station,43.64989189122272,-79.49532242819866,Metro Station
801,Church and Wellesley,43.6655242,-79.3838011,Como En Casa,43.66516,-79.384796,Mexican Restaurant
802,Church and Wellesley,43.6655242,-79.3838011,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
803,Church and Wellesley,43.6655242,-79.3838011,Riddle Room,43.665881092438454,-79.38493615023397,Escape Room
804,Church and Wellesley,43.6655242,-79.3838011,Seduction,43.66562020759618,-79.38468138721245,Adult Boutique
805,Church and Wellesley,43.6655242,-79.3838011,Bloom Cafe,43.66548,-79.38497,Dessert Shop
806,Church and Wellesley,43.6655242,-79.3838011,Fit Factory Fitness,43.66592767720597,-79.38459034250359,Gym / Fitness Center
807,Church and Wellesley,43.6655242,-79.3838011,Holy Chuck,43.66524054342597,-79.38472816592302,Burger Joint
808,Church and Wellesley,43.6655242,-79.3838011,Starbucks,43.665207,-79.384372,Coffee Shop
809,Church and Wellesley,43.6655242,-79.3838011,Hoki Poké,43.665354,-79.384544,Poke Place
810,Old Mill South,43.649826000000004,-79.49433379999999,Bloor-danforth Subway Shuttle Westbound,43.64999087736369,-79.49540362624315,Bus Line
811,Old Mill South,43.649826000000004,-79.49433379999999,Old Mill Subway Station,43.64989189122272,-79.49532242819866,Metro Station
812, King's Mill Park,43.651089500000005,-79.4920291,Old Mill Toronto,43.651011078509626,-79.49322209020357,American Restaurant
813, King's Mill Park,43.651089500000005,-79.4920291,The Spa at The Old Mill,43.650823685687385,-79.49319046516692,Spa
814, Sunnylea,43.64159705,-79.50166540110841,Booty Camp Fitness,43.64197616064553,-79.50260639190674,Gym / Fitness Center
815, Mimico NE,43.6166773,-79.49680479999999,The Blue Goose,43.61678873297203,-79.4958701202763,Bar
816, Mimico NE,43.6166773,-79.49680479999999,Boats And Ho's Diner,43.616466,-79.497033,Diner
817, Mimico NE,43.6166773,-79.49680479999999,Mimico GO Station,43.616761306002445,-79.49689734242233,Train Station
818, Royal York South East,43.64818270000001,-79.5112961,Merlot,43.647685147998615,-79.51040103221865,French Restaurant
819, Royal York South East,43.64818270000001,-79.5112961,La Veranda Osteria,43.64763812741427,-79.5114418356262,Italian Restaurant
820, Royal York South East,43.64818270000001,-79.5112961,Shoppers Drug Mart,43.647623,-79.51086,Pharmacy
821, Royal York South East,43.64818270000001,-79.5112961,Second Cup,43.647737830740084,-79.51077342607482,Café
822, Royal York South East,43.64818270000001,-79.5112961,Just Greek,43.64767648165556,-79.51053321211081,Greek Restaurant
823, Royal York South East,43.64818270000001,-79.5112961,Royal York Subway Station Kiss and Ride,43.647764795418645,-79.51134632243466,Metro Station
824, Royal York South East,43.64818270000001,-79.5112961,TTC Bus #76 - Royal York South,43.64799300712666,-79.51134725854226,Bus Line
825, Royal York South East,43.64818270000001,-79.5112961,Royal York Subway Station,43.648119362241424,-79.51138052162548,Metro Station
826,Mimico NW,43.6166773,-79.49680479999999,The Blue Goose,43.61678873297203,-79.4958701202763,Bar
827,Mimico NW,43.6166773,-79.49680479999999,Boats And Ho's Diner,43.616466,-79.497033,Diner
828,Mimico NW,43.6166773,-79.49680479999999,Mimico GO Station,43.616761306002445,-79.49689734242233,Train Station
829, The Queensway West,43.6236182,-79.5147637,Tim Hortons,43.6236706,-79.5156741,Coffee Shop
830, The Queensway West,43.6236182,-79.5147637,Milestones,43.62319681750021,-79.51543041666275,Restaurant
831, The Queensway West,43.6236182,-79.5147637,Loggia Condominiums,43.62330821141807,-79.5156764603115,Playground
832, South of Bloor,43.6704886,-79.3864652,Kitchen Stuff Plus,43.671191319381286,-79.3869549036026,Furniture / Home Store
833, South of Bloor,43.6704886,-79.3864652,Japan Foundation,43.670609,-79.386011,Art Gallery
834, South of Bloor,43.6704886,-79.3864652,Thomas Hinds Tobacconist,43.670901,-79.387531,Smoke Shop
835, South of Bloor,43.6704886,-79.3864652,Purdys Chocolatier,43.671066,-79.385743,Chocolate Shop
836, South of Bloor,43.6704886,-79.3864652,LCBO,43.670497326525236,-79.38522754418891,Liquor Store
837, Royal York South West,43.64818270000001,-79.5112961,Merlot,43.647685147998615,-79.51040103221865,French Restaurant
838, Royal York South West,43.64818270000001,-79.5112961,La Veranda Osteria,43.64763812741427,-79.5114418356262,Italian Restaurant
839, Royal York South West,43.64818270000001,-79.5112961,Shoppers Drug Mart,43.647623,-79.51086,Pharmacy
840, Royal York South West,43.64818270000001,-79.5112961,Second Cup,43.647737830740084,-79.51077342607482,Café
841, Royal York South West,43.64818270000001,-79.5112961,Just Greek,43.64767648165556,-79.51053321211081,Greek Restaurant
842, Royal York South West,43.64818270000001,-79.5112961,Royal York Subway Station Kiss and Ride,43.647764795418645,-79.51134632243466,Metro Station
843, Royal York South West,43.64818270000001,-79.5112961,TTC Bus #76 - Royal York South,43.64799300712666,-79.51134725854226,Bus Line
844, Royal York South West,43.64818270000001,-79.5112961,Royal York Subway Station,43.648119362241424,-79.51138052162548,Metro Station
